id,title,work_type,industry
110308,General Manager (Mechanical Engineer),,
110307,Human Resources Assistant/Intern,,
110304,Videographer,,
110251,Hotel Receptionist Kano (Comfort Hub Hotel),,
110249,IT Support Officer,,
110248,Chef De Partie (Comfort hub Hotel Kano State),,
110247,Head Chef (Comfort Hub Hotel Kano),,
110246,Sous Chef (Comfort Hub Hotel Kano State),,
110233,Account Officer,,
110231,Teacher - Lagos,,
110090,Cost Accountant,,
110089,Bakery Manager,,
110079,Content Creator / Social Media Officer,,
110071,Human Resources (HR) Assistant - Intern,,
110068,Agronomist Farm Manager,,
110065,Relationship Manager(RM)/Relationship Management Executive(RME),,
110037,Electrical & Instrument Engineer,,
110022,Farm Supervisor,,
110016,Marketing Specialist,,
110015,Account Officer,,
110014,Corporate Driver,,
109978,Legal Officer,,
109971,Senior Network Engineer,,
109945,Sales Officer,,
109944,Assistant Lecturer (Management and Social Sciences),,
109928,PROGRAM MANAGER(INVESTMENT IMMIGRATION),,
109918,Group Marketing Manager (Tech),,
109875,Farm Procurement Officer,,
109874,Farm Marketing Officer,,
109865,,,
109858,Admin Officer,,
109856,Digital Marketing Specialist,,
109851,Field Operator III,,
109850,Civil Engineer / Specialist II,,
109845,Assistant Accountant,,
109844,Procurement Officer,,
109842,Logistics Officer,,
109841,HR / Admin Assistant,,
109839,ticket / Administrative Assistant,,
109838,Driver / Aircraft Attendant,,
109828,Assistant Presiding Officer (APO),,
109827,Sales Executive,,
109753,Driver,,
109752,Electrical & Instrument Engineer,,
109748,Administrative Assistant,,
109747,Confidential Secretary I,,
109744,Female Marketing Officer,,
109737,Business and Client Services Manager,,
109736,Sales Executive - Real Estate,,
109735,Administrative Officer,,
109726,Accountant,,
109717,Secretary,,
109590,HR Operations Executive,,
109548,Business Developer,,
109408,Account Officer,,
109405,GPS tracking / Logistics Officer,,
109333,Background Verification Officer,,
109328,Assistant Event Producer,,
109325,Receptionist,,
109322,Caretaker - Security Operations,,
109307,HR Assistant,,
109306,Network Expansion and Development Officer,,
109255,"Senior Budget Officer - Programming, SNPB.1",,
109247,Heavy Duty Mechanic,,
109240,Accountant / Auditor,,
109235,Background Verification Officer,,
109229,Sales Officer,,
109225,Human Resource Assistant,,
109192,Head of HR,,
109179,Experienced Sales Executive,,
109158,Full Stack Developer,,
109139,Drilling Project OI Advisor III,,
109135,Graphics Designer,,
109123,Digital Marketer,,
109113,Copywriter,,
109108,Logistics Coordinator I,,
109107,Experienced Cook,,
109071,Flight Attendant,,
108872,HR / Admin Officer / Digital Marketing Officer (Social Media),,
108871,HR / Admin Officer,,
108864,Procurement Officer,,
108854,,,
108781,junior Accountant (NYSC),,
108780,Business Development Officer,,
108776,HR Manager,,
108720,Sales Associate,,
108702,"Relationship Manager, Channel Sales - Abuja",,
108694,Human Resources Officer – Niger State,,
108685,Laboratory Customer Service Representative,,
108652,Football Content Creator and Marketer,,
108605,Cashier,,
108599,Internal Auditor,,
108586,Human Resources Officer,,
108537,Data Quality Associate - Other Domains,,
108517,Business Development Manager - Realtor,,
108516,Human Resource Manager(HRM),,
108511,Deposit Mobilization & Relationship Manager,,
108489,Sales Executive,,
108487,Data Quality Associate - Other Domains,,
108472,"Head, Environmental Matters Department",,
108219,Director of Programs,,
108084,"SEO, Digital and Social Media Marketer",,
108071,Social Media Admin (NYSC),,
108033,Revenue Assurance Officer,,
108020,"Head of Community, People and Culture",,
108015,Operations Manager (Manufacturing),,
107999,Customer Experience Officer / Call Centre Agent,,
107984,Graphics Designer / Digital Marketer,,
107979,Accountant,,
107970,Business Development Executive,,
107964,Personal Assistant,,
107938,Personal Assistant to the CEO,,
107930,Marketing Agent,,
107928,Corporate Lawyer,,
107909,Head - Internal Control and Compliance,,
107872,Electrical Engineer - Solar Power,,
107856,Biology Graduate,,
107839,Electrical Engineers – Solar Power,,
107732,Soap Production Supervisor,,
107693,Office Assistant,,
107691,Legal Officer,,
107690,Media Buyer,,
107474,HR / Document Controller,,
107427,Interior Design Intern,,
107413,Sales Lead (Key Account),,
107406,Electrician,,
107405,Experienced Hotel Receptionist,,
107400,Lawyer,,
107375,Executive Director,,
107349,Export Business Manager,,
107333,General Manager,,
107326,Linux Administrator,,
107281,Assistant Lecturer (Science and Technology),,
107263,Principal Assistant Registrar (PAR),,
107260,Salesforce,,
107255,Sales and Marketing Manager,,
107221,Sales Representative (Female),,
107206,Poultry Farm Worker,,
107196,Graphic Designer / Social Media Manager,,
107170,Procurement Supervisor,,
106961,Litigation Lawyer,,
106958,Marketing Executive,,
106930,Supply Chain Officer,,
106911,Creative Designer,,
106812,Graphic Designer,,
106793,Personal Assistant to the CEO,,
106792,Customer Service Officer,,
106791,Human Resources Manager,,
106790,Assistant Event Producer,,
106789,Business Operations Manager,,
106788,Community Manager,,
106783,Creative Designer,,
106761,It Student / Corper,,
106760,Maintenance Officer,,
106759,Human Resource Manager (Female),,
106695,Marketing Teacher,,
106678,Supply Chain Officer,,
106676,Home Help,,
106673,Digital & Social Media Officer,,
106656,School Administrator - Academics,,
106654,Recruitment Officer,,
106638,Information Management Lead III,,
106631,Inspection Advisor II,,
106593,"Head, Corporate Comms",,
106581,Sales Officer,,
106575,Logistic Officer,,
106568,Quality Control Officer,,
106534,Internal Control Officer,,
106533,Head of Branding,,
106456,Senior Associate,,
106453,Administrative Officer,,
106443,Field Sales Agent,,
106421,Sales Associate,,
106405,Graduate Trainee,,
106401,Junior Operations Officer,,
106281,Food and Beverage Manager,,
106264,teacher,,
106262,Full Stack Developer (Laravel),,
106246,School Bus Driver,,
106244,Housekeeper,,
106240,Commercial Manager,,
106154,Hotel Driver,,
106147,Audit Assistant,,
106073,Human Resource Business Partner,,
106038,Senior Associate,,
106029,Business Development / Project Manager,,
106023,Smart Lock Sales Executive,,
106001,Furniture Designer,,
105968,Admin Intern (NYSC),,
105961,Diction teacher,,
105940,Audit Assistant,,
105931,Administrative Intern (NYSC),,
105722,Data Analyst,,
105708,Store Officer,,
105692,Human Resource Personnel,,
105691,Administrative Executive,,
105615,Entry-Level Front End Developer,,
105597,Accounts Executive,,
105592,Chef / Cook / Kitchen Assistant / Pastry Chef,,
105578,Sales Officer,,
105575,Field Sales Agent,,
105573,Marketing Executive,,
105572,Business Development Manager,,
105566,Customer Service Agent,,
105563,Business Development Officer,,
105558,Indian General Manager - Courier,,
105552,Assistant Nurse,,
105518,Recruitment Specialist,,
105514,Production Lead,,
105442,Production Personnel,,
105414,Quality Assurance Associate,,
105401,Customer Address Verification Officer,,
105397,Customer Service Representatives,,
105334,truck Driver,,
105329,Business Development Manager,,
105323,Female Sales Executive,,
105301,Sales & Marketing Manager,,
105300,Storekeeper,,
105255,Internal Control,,
105079,Sales Personnel,,
105077,Hair Stylist,,
105016,Vice President of Investment and Risk Management,,
105011,Senior Manager (telecoms),,
105000,Direct Sales Agent,,
104999,Materials Management Advisor III,,
104939,Head of Marketing,,
104852,Customer Service Officer,,
104751,Digital Marketer and Graphic Designer,,
104736,Treasury Sales Intern,,
104735,Finance Analyst,,
104705,"Senior Manager(Retail,Transport & Logistics)",,
104664,Sharwama / Suya Spot Manager,,
104417,Senior Manager(Telecoms),,
104329,Production Supervisor,,
104288,Accountant,,
104284,Graphic Designer,,
104273,"Manager, Talent Management/TA",,
104265,Grants Officer - Maiduguri,,
104204,Field Engineer / Rigger - telecommunications,,
104181,Online Marketer,,
104156,Chief Operating Officer for Lending Institution,,
104147,Facility Manager - Kano State,,
104063,Production Pharmacist - Pharmaceutical,,
104052,Senior Marketing Associate,,
103908,Programme Lead,,
103798,Grant Manager,,
103624,Sales Supervisor,,
103562,Female Housekeeper,,
103364,Customer Service Officer,,
103052,Senior Account Manager,,
102960,Senior Account Manager,,
102901,"Senior Manager, Business Development and Strategic Planning",,
102877,Sales Support Manager,,
102876,Business Executive,,
102865,Human Resource Manager (Female),,
102862,Admin / Office clerk Female,,
102861,Real Estate Sales Advisor,,
102852,Marketer,,
102851,Faculty Officer,,
102844,Interpreter (Portuguese),,
102842,Interpreter (English),,
102838,Field Sales Agent,,
102636,Website Manager,,
102621,Fiber technician,,
102579,Sales & Marketing Manager,,
102477,B2B Sales Executive,,
102440,Drop-off Management Agent,,
102362,AI & ML tutor,,
102358,Animation tutor (Multimedia Design),,
102351,Networking tutor (CCNA),,
102341,Social / Digital Media Manager,,
102281,Front Desk Officer/In Store Sales Person,,
102274,Executive Assistant,,
102270,Factory Worker,,
102232,Marketing / Sales Officer,,
102144,Programme Lead,,
102005,Estate Manager,,
102003,Programme Lead,,
102001,Yt SEO Promoter & Social Media Manager,,
101867,Associate,,
101757,General Manager (Beauty Lounge),,
101668,Private Driver,,
101652,Warehouse Officer Bodije,,
101641,Fund Manager,,
101622,Copywriter,,
101582,Financial Capital Market Analyst (Journalist),,
101539,Head of Finance and Accounts,,
101525,Project Delivery Manager,,
101523,Finance Manager,,
101516,Sales Executive (Electronics),,
101509,Coaster Bus Driver,,
101327,School Account Officer -Lekki,,
101209,Shift Manager,,
101135,Sales Manager,,
101075,Female Administrative Officer,,
100986,Product Designer,,
100922,Process Engineer I,,
100906,Admin Officer,,
100901,Subsea Hardware Engineer III,,
100897,Marine Advisor III,,
100881,Executive Director - Operations,,
100551,CCtV Officer,,
100508,"Head, Business Development",,
100497,Operation Officer,,
100489,Collection Officer,,
100401,Steel Fabrication Machinist,,
100383,Coating Coding Operator,,
100365,Category and Marketplace Supervisor,,
100361,Merchandizing Specialist,,
100271,Field Sales Agent,,
100240,Account Officer II,,
100239,MEAL Officer II,,
100220,Personal Assistant Intern,,
99956,Business Development Lead (Kaduna Business District Zone),,
99950,Batch B (Monitoring and Evaluation) Officer,,
99945,Compliance Officer,,
99942,Sales Representative,,
99750,Senior Litigator,,
99345,Medical officer,,
99245,Brand Manager,,
99140,Online Marketer,,
99038,Professional Driver,,
99036,Country Sales Manager and Representative - toyota Career Launch,,
99035,Lawyer,,
99025,Dialysis technician,,
98749,Market and Sales Manager,,
98713,Ad-Hoc Staff,,
98681,Corporate Sales Executive (Airline / travel Agencies),,
98680,Financial Accountant,,
98677,Customer Support Supervisor,,
98665,junior Content Creator,,
98545,Marketer / Business Development Associate,,
98527,Personal Assistant Intern,,
98505,Cashier / Inventory Officer,,
98438,Business Manager,,
98429,Ad-Hoc Staff,,
98358,Field Sales Executive,,
98339,Sales & Marketing Intern,,
98330,Sales Executive (Geneset),,
98061,Graphic Designer & Video Editor,,
98060,Kitchen Designer / Architect,,
98057,Personal Shopper,,
98053,Senior Sales Executive,,
98052,Digital Marketer/ Dropshipper,,
98002,Admin Manager,,
97991,Cashier,,
97972,Procurement Officer,,
97964,Supermarket Supervisor,,
97963,Internal Auditor,,
97962,Supermarket Manager,,
97791,Assistant Advisor for Cooperation & Cultural Action / Academic & Academic Cooperation Officer,,
97790,Director (F/H),,
97788,Director (F/H),,
97786,Regional Audiovisual Officer (F/H),,
97765,Reporter,,
97676,Peer-to-peer training Facilitator - (Consultancy),,
97675,Housekeeper,,
97674,Business Developer,,
97673,Hospitality Support Agent,,
97672,Customer Care Representative - Intern,,
97671,technical Sales Officer - Oil & Gas,,
97670,Security Site Supervisor,,
97669,Administrator / Facility Manager,,
97668,"Senior Manager - Global EOSH Auditor, Africa",,
97667,Civil Engineer / Draftsman,,
97666,"Senior Program Associate, Market Shaping",,
97665,Material Reconciliation Officer,,
97664,E3D Engineer,,
97663,Data Entry Associate (With A Keen Eye For Detail),,
97662,Tax and Compliance Officer,,
97661,Dentist,,
97660,Postproduction Coordinator,,
97659,Media Officer - Female,,
97658,Financial Controller,,
97657,Reconciliation Officer,,
97656,Site IT Support Officer- BAGCO,,
97655,Internal Auditor,,
97654,Sales Executive,,
97653,Operational Finance Manager,,
97652,"Associate, IT Operations",,
97651,Management Accountant,,
97650,Digital Marketing Strategist,,
97649,"Store Executive, Umuahia",,
97648,"Associate,Treasury Assurance",,
97647,Finance Manager,,
97646,Strategic Finance Manager,,
97645,Social Media Manager,,
97644,Operations Associate,,
97643,Sales Enablement Manager (Sales trainer),,
97642,Store Executive,,
97641,Nurse,,
97640,Store Executive,,
97639,Sales Associate,,
97638,,,
97637,Senior Manager - Corporate tax Consulting,,
97636,Store Executive,,
97635,Store Executive,,
97634,talent Acquisition Officer,,
97633,"Lead, Client Success",,
97632,Manager - transfer Pricing,,
97631,Senior Manager - transfer Pricing,,
97630,Pharmacist,,
97629,Warehouse Officer,,
97628,Store Executive,,
97627,Senior Associate - Corporate tax Consulting,,
97626,Ecommerce Operations Lead,,
97625,Ecommerce Fulfillment Officer,,
97624,E-Commerce Web Developer,,
97623,Process Engineer trainee,,
97622,Quarry Engineer,,
97621,Manager - Corporate tax Consulting,,
97620,Electrical and Instrumentation technician (trainee),,
97619,Material Reconciliation Officer,,
97618,Senior Associate - tax Reporting & Strategy,,
97617,Sales Director,,
97616,Civil Engineer / Draftsman,,
97615,Senior Associate - tax People & Organisation,,
97614,Finance Manager,,
97613,Product Manager,,
97612,Senior Recovery Officer,,
97611,Customer Relations Assistant,,
97610,E3D Engineer,,
97609,"Officer, It Operations",,
97608,Senior Manager - tax Reporting & Strategy,,
97607,"Associate, It Operations",,
97606,Manager - tax Reporting & Strategy,,
97605,Finance Manager,,
97604,Head of Research & Development,,
97603,Manager - tax People & Organisation,,
97602,Senior Manager - tax People & Organisation,,
97601,Strategic Finance Manager,,
97600,Store Executive,,
97599,Store Executive,,
97598,Business Development / Operations Manager,,
97597,Business Development Manager - Navigation Systems,,
97596,Senior Structural Architect,,
97595,Estate Surveyor,,
97594,Customer Relationship Manager,,
97593,Academic Tutor,,
97592,Assistant Technical Officer-WASH,,
97591,"Team Lead, Retail Business",,
97590,Telemarketing Officer,,
97589,Technical Office Support Officer,,
97588,Senior Sales Executive,,
97587,Administrative Officer - Abuja,,
97586,Junior Credit Analyst,,
97585,Regional Operational Excellence Manager,,
97584,Regional Operational Excellence Manager,,
97583,Head of Legal and Compliance,,
97582,Administrative Officer,,
97581,Head Electrical & HVAC Support,,
97580,Public Relations Manager,,
97579,Ride Testing Officer - Osogbo,,
97578,Phone Repair Technician,,
97577,Realtor (Female),,
97576,Content Creator / Social Media Manager (Female),,
97575,Head of Business Growth,,
97574,Head Human Resources,,
97573,"Head, Plant Operations",,
97572,Picker / Packer,,
97571,"Senior Associate, Reconciliation",,
97570,Placement Officer,,
97569,Manufacturing Engineering Manager,,
97568,Imaging Specialist,,
97567,Product Marketing Manager,,
97566,Grant and Partnership Manager,,
97565,Area Service Manager,,
97564,Senior Consultant – Commercial Solutions,,
97563,HR Intern (NYSC),,
97562,"Product Owner, Convergence",,
97561,Trade and Working Capital Transactor,,
97560,Customer Service Officer,,
97559,Medical Laboratory Scientist,,
97558,"Head,Sales & Business Development",,
97557,Programmer,,
97556,Sales Supervisor,,
97555,Experienced Loan Officer,,
97554,2024 Egbin PowerUp Internship Programme,,
97553,Brand Manager - FMCG,,
97552,Call For National Tender For The Purchase Of Processing Kits,,
97551,Customer Relations Assistant,,
97550,Marketing Manager,,
97549,Telesales Executive,,
97548,Director (F/H) - French Alliance of Lagos - Nigeria,,
97547,Storekeeper / Packing Officer,,
97546,Head of Reseach & Development,,
97545,Sales Director,,
97544,Accountant,,
97543,Presales Engineer,,
97542,Card Back Office Executive,,
97541,Relationship Officer,,
97540,Investment Relationship Executives,,
97539,Development and Operational Manager,,
97538,Social/Digital Media Marketing Manager,,
97537,Legal Associate,,
97536,Mathematics Teacher,,
97535,Graphics Designer,,
97534,Pharmacist (Gbagada),,
97533,Talent Acquisition Officer,,
97532,Quantity Surveyor,,
97531,Manager - Transfer Pricing,,
97530,Marketing & Communication Manager,,
97529,Digital Marketing Specialist,,
97528,Technical Marketing Executive,,
97527,Real Estate Lawyer,,
97526,Control Field Specialist -Industrial & Energy Technology (IET),,
97525,Tax Accounting Officer,,
97524,Reliance Care Officer,,
97523,Teacher,,
97522,Legal Executive 1,,
97521,Business Strategy and Planning Manager,,
97520,Human Resources Generalist,,
97519,Warehouse Officer,,
97518,Senior Community Manager,,
97517,QA & Support Intern,,
97516,Technical Back Office Engineer ( M / F / D ),,
97515,Bartender,,
97514,Professional Driver,,
97513,Cleaner,,
97512,Coordinator-Housekeeping,,
97511,Accountants,,
97510,Front Desk Officer - Shortlet,,
97509,Tiler,,
97508,Sales Representative,,
97507,Experienced Loan Officer,,
97506,Baker / Cake Decorator,,
97505,Marketing Manager / Team Lead,,
97504,Product Development Specialist,,
97503,Deposit Mobilization Officers,,
97502,Expert Consulting - Consultant,,
97501,Assistant Chef - Chinese Cuisine,,
97500,Procurement & Inventory Manager,,
97499,"Customer Relationship Manager, Oil and Gas",,
97498,Associate Marketing Director,,
97497,HR and Admin Manager,,
97496,Quality Control / Assurance and Factory Floor Supervisor,,
97495,Full-stack Developer,,
97494,Senior Protection Officer- Mubi,,
97493,QA Engineer I,,
97492,Waiters and Waitresses,,
97491,Customer Success Representative,,
97490,RD&A Senior Scientist - Beverage,,
97489,Brands and Marketing Communications Officer,,
97488,Production Manager,,
97487,Farm Supervisor,,
97486,Farm Accountant,,
97485,Professional Cleaners,,
97484,"General Manager, Financial Planning & Analysis",,
97483,Load Carrier,,
97482,Business Development Executives,,
97481,"Manager, Regional, Lagos",,
97480,Network Expansion and Development Officer,,
97479,"Live Customer Support, Team Lead (North West)",,
97478,"Head, Human Resources",,
97477,Sales Team Lead,,
97476,Financial Controller,,
97475,Account Receivable Officer,,
97474,Head Teacher (Nursery and Primary Section),,
97473,Mobile Application Developer,,
97472,Partnership Sales Manager,,
97471,Technical Services Trainee-1,,
97470,Business Development and Sales Manager (Oracle Business),,
97469,Senior Internal Control Auditor - SW,,
97468,Network Expansion Officer ( Management Information Systems Pro),,
97467,Swift Developer,,
97466,"Head, Enterprise Risk & Compliance",,
97465,"Lead, Digital Marketing",,
97464,Business Development Executive,,
97463,Assistant Sales & Marketing Manager,,
97462,Assistant Geotechnical Engineer,,
97461,Program Officers,,
97460,Executive Assistant,,
97459,Quality Assurance/Cybersecurity Engineer,,
97458,Brand Manager - Titus Sardines,,
97457,,,
97456,Assistant Inventory Officer,,
97455,,,
97454,,,
97453,Technician,,
97452,Finance & Tax Specialist,,
97451,"Senior Associate – Governance, Risk, and Compliance (GRC) Practice",,
97450,Regional Director,,
97449,"Associate, Immunization Supply Chains",,
97448,Direct Sales Associates,,
97447,Casual / Factory Workers,,
97446,"Customer Care Representative (Igbo, Hausa Yoruba)",,
97445,Graphics Designer,,
97444,Sales Executive,,
97443,Driver,,
97442,Medical Laboratory Scientist,,
97441,Telecoms Technical Expert,,
97440,Energy Personnel - Gas,,
97439,Producer,,
97438,Corporate Finance Expert,,
97437,Growth Digital Marketing Specialist,,
97436,Creative Designer,,
97435,"Social Media Officer, Content Creator, and Copywriter",,
97434,IT Support Staff,,
97433,"Senior Program Associate, Market Shaping",,
97432,International Trade/Sales Manager,,
97431,Administrative Officer,,
97430,junior Accountant,,
97429,public Information Officer,,
97428,"Team Lead, Compliance & Internal Control",,
97427,Site Engineer,,
97426,Customer Support Officer,,
97425,Senior Internal Control Officer,,
97424,"Head, Supply Chain",,
97423,Assets Officer,,
97422,Social Media Handler/Digital Marketer,,
97421,Pre-Commissioning Assistant,,
97420,"Lead, Access to Finance and Financial Inclusion",,
97419,Youth Climate Action Champions (YouCAN Volunteers),,
97418,Senior Copy Editor,,
97417,Business Development Manager Navigation Systems,,
97416,Branch Manager,,
97415,Warehouse Officer,,
97414,Female Chinese Translator and Assistant,,
97413,"Senior Associate,Treasury Assurance",,
97412,Accountant,,
97411,Business Development Executive,,
97410,project Management Officer (pMO),,
97409,Tax Officer,,
97408,Human Resource Manager,,
97407,Head of Sales,,
97406,Senior Manager – Global EOSH Auditor Africa,,
97405,Sales promoter,,
97404,Civil Engineer / Draftsman,,
97403,Material Reconciliation Officer,,
97402,Drilling / Well Intervention Subsea Advisor III,,
97401,Marketing Manager,,
97400,Cake Baker,,
97399,"Senior Associate, Counsel (Litigation)",,
97398,Full Stack Developer,,
97397,Senior Coordinator Data Analyst,,
97396,Admin / HR Officer,,
97395,General Manager,,
97394,E3D Engineer,,
97393,Graduate Trainee,,
97392,Drilling Rig Site OI Advisor,,
97391,Business Development Manager,,
97390,Summer Camp Facilitator,,
97389,Product Design Manager - SuperApp,,
97388,LSM Coordinator,,
97387,product UI / UX Designer,,
97386,Farm Accountant,,
97385,Operational Risk Analyst,,
97384,Marketing Intern,,
97383,,,
97382,,,
97381,Operations Associate,,
97380,Data Entry Specialist (Freelance),,
97379,Finance Officer,,
97378,Maintenance Manager,,
97377,junior Web DeveloperIntern,,
97376,Business Development Officer (BDO),,
97375,Accountant,,
97374,,,
97373,Administrative Officer,,
97372,Senior Accountant,,
97371,Cashier,,
97370,Restaurant Manager,,
97369,User Interface Designer,,
97368,Lead Sales Representative,,
97367,Driver,,
97366,Intern,,
97365,Field Services Specialist - Subsea Projects & Services,,
97364,Sales Account Manager,,
97363,Social Media Manager,,
97362,QA Engineer,,
97361,HR Recruiter,,
97360,"Head, Human Resources",,
97359,Business Development Executive,,
97358,Site Engineer,,
97357,Creative Director,,
97356,Social / Digital Media Marketing Manager,,
97355,telesales / Customer Service Associate,,
97354,Senior Architect,,
97353,Human Resources (HR) Intern,,
97352,Data Entry Associate (With A Keen Eye For Detail),,
97351,Management Trainee Analyst,,
97350,Social Media Manager,,
97349,Piggery Specialist Farm Manager,,
97348,HR and Admin Officer,,
97347,Senior Investment Advisor,,
97346,Floor Manager,,
97345,Sales Executive,,
97344,Digital Marketing Strategist,,
97343,Key Account Manager,,
97342,Pure Water Machine Operators,,
97341,Backend Engineer,,
97340,RPA Developer,,
97339,3D Trainee,,
97338,QA Engineer,,
97337,Corporate Communications Associate,,
97336,Receptionist,,
97335,Senior Frontend Engineer,,
97334,Head of Marketing,,
97333,Customer Service Representative,,
97332,Front Desk Officer (Shortlet),,
97331,Sales Executive,,
97330,"Business Analyst, Intern",,
97329,Sales Officer and Manager,,
97328,Mechanical Maintenance Officers,,
97327,Sales Representative,,
97326,Underwriting and Portfolio Monitoring Officer (Medical),,
97325,Videographer,,
97324,Senior Loan Officers,,
97323,Electrical Engineer (Green Energy / Solar),,
97322,Grant Writer,,
97321,Front Desk Representative,,
97320,Digital Marketer / Customer Relations Officer,,
97319,Head -Fleet Management Operation (HFMO),,
97318,Product UI/UX Designer,,
97317,Radiologist,,
97316,Electrician,,
97311,Key Accounts Officer,,
97309,Humanitarian Affairs Officer - Local Area Coordination-UNOCHA-(Nationals Only),,
97303,Research Supervisor,,
97301,Shelter and Settlement Officer,,
97293,Senior Project Officer - MEAL,,
97292,Sales Rep,,
97291,Front Desk/Admin Officer,,
97290,Project Quality Control Engineer - Instrumentation (QMI / Fire and Gas Systems),,
97289,Short Term Staff - Unit Assistant,,
97288,Communication Officer,,
97287,GL Review Officer,,
97285,Administrative Officer,,
97275,Sourcing Manager - Farm,,
97273,Commercial Manager - Farm,,
97272,Purchasing Officer,,
97267,Admin Officer,,
97266,Senior Frontend Engineer,,
97264,Senior Backend Engineer (Laravel) - Virtual,,
97262,Hydrotest and Pigging Supervisor,,
97259,Electrical technician,,
97258,Regional Administrative Manager,,
97252,Sales Representative,,
97248,Rider,,
97247,Field Sales Marketer,,
97246,Accountant,,
97239,Business Development Officer,,
97238,Cleaner,,
97236,Front Desk / Admin Officer,,
97228,Cooling trucks Supervisor,,
97226,Regulatory Affairs Specialist,,
97212,Sales Manager,,
97211,Accounting and Inventory Assistant,,
97209,Hotel Housekeeper,,
97207,Research Intern,,
97206,Commercial Manager-Farm,,
97205,Executive Assistant (NYSC),,
97204,Electronic Data Capturing (EDC) Officer,,
97203,Instrument (Paco) Engineering Support Services – Forcados,,
97202,Company Driver,,
97200,Mathematics Teacher,,
97197,Complaints Response Mechanism Assistant,,
97195,Bread Baker,,
97188,Senior Accountant,,
97187,Maintenance Technician,,
97185,Public Information Officer,,
97181,Utility and Operations Management Specialist,,
97178,Marketing &Communication Manager,,
97177,Global Fund Finance and admin Manager,,
97173,Key Accounts Officer,,
97172,Backend LARAVEL Developer,,
97171,Human Resources (HR) Administrative Officer,,
97170,Coating Supervisor,,
97169,NDt technician (South-South),,
97168,Process Engineer,,
97167,Internal Credit Control Officer,,
97165,Civil Engineer / Draftsman,,
97164,Hotel Housekeeper,,
97162,"Lead, Strategy, transformation & Growth",,
97161,Layout and Piping Design Engineer,,
97160,Accountant,,
97159,Accounting and Inventory Assistant,,
97157,Account Officer,,
97156,Baker,,
97154,Enterprise Wide Risk Officer,,
97148,Protection Officer - General Protection,,
97146,Nutrition Officer (Volunteer),,
97143,Executive Assistant (NYSC),,
97142,Volunteer,,
97141,Digital Marketing Specialist,,
97138,Account Reconciliation Officer,,
97134,Business Development / Sales Manager (Virtual),,
97129,Driver,,
97128,Material Reconciliation Officer,,
97127,E3D Engineer,,
97126,Heavy Earth-Moving Machine technician,,
97124,Warehouse Officer,,
97121,Manager - IT and Product Control,,
97112,Business Development Manager,,
97109,Executive Driver,,
97096,Sales and Marketing Associate,,
97093,Country Director,,
97089,Admin/HR Officer,,
97088,Account Officer,,
97087,"Director, Sales & Marketing",,
97086,Sales and Marketing Coordinator,,
97084,Principal Talent and Career Management Officer,,
97083,HR Consultant,,
97082,Customer Address Verification Agent,,
97081,Fraud Examiner / Compliance Supervisor,,
97077,Graduate Intern,,
97075,Warehouse Manager,,
97074,Senior Mobile Engineer - Ecommerce,,
97071,Payables/Payroll Accountant,,
97068,Shelter and Settlement Officers,,
97067,Digital Infrastructure Support Officer,,
97066,Supervisor - Mushroom Products,,
97063,Social Policy Specialist NO-3,,
97057,Graphics Designer (Printing Company),,
97056,"USAID Nigeria State Accountability, Transparency and Effectiveness (State2State)Activity-Development of Standard Bidding Documents for Priority Sector",,
97054,Operations Officer,,
97050,Compensation and Performance Manager,,
97046,Head treasury (Asset Management),,
97045,Quality Control Officer - Steel Industry,,
97044,Entry-Level Customer Care Agent,,
97043,General Manager,,
97042,Logistics / transport Field Officer,,
97040,Accountant,,
97038,Marketing & Communication Manager,,
97037,Front Desk Officer,,
97036,Business Development team Lead,,
97035,Physiotherapist,,
97034,janitor / Office Assistant,,
97033,Administrative Supervisor (Professional),,
97032,"Head, Contact Center",,
97022,Senior Warehouse and Inventory Officer,,
97021,Security & Safety Manager,,
97018,Haulage / Logistics Manager,,
97017,Restaurant HR Consultant,,
97016,Social Media Manager,,
97015,Head treasury (Investment and Deposit Mobilisation),,
97014,technical team Lead / Project Manager,,
97013,Plant Head,,
97012,Project Assistant,,
97007,Field Sales Executive,,
97005,Customer Care Representative,,
97001,Clinical Officer,,
97000,SRH (Sexual Reproductive Health) Officer,,
96987,Supply Chain Officer,,
96984,Monitoring Assistant (Community Feedback Mechanism) SC4,,
96951,Social Media Manager,,
96948,"Officer, Content Creation",,
96947,Business Development Executive,,
96946,Graduate Trainee Admin/ Logistics,,
96945,Operations Associate,,
96910,Administrative Assistant (Volunteer),,
96813,Sales and Marketing Coordinator,,
96812,Principal talent and Career Management Officer,,
96811,Cost Accountant,,
96809,Human Resources Supervisor,,
96808,Front Office Manager,,
96807,Hostel Manager,,
96806,Marketer,,
96805,Sales Manager,,
96804,Operations Associate,,
96803,"Sales Manager, Agency Banking",,
96801,Hotel Supervisor,,
96798,"Business Manager, Digital Sales and Acquisition",,
96797,Sales Representative,,
96796,"Officer, Content Creation",,
96790,Kitchen Supervisor / Cook,,
96789,HR Consultant,,
96788,Sales & Marketing Associate,,
96787,Chief Financial Officer (CFO),,
96753,Senior Scientific Specialist,,
96743,"Senior Technical Officer, Prevention Care and Treatment",,
96733,Media Event and Production Manager,,
96731,"Programme Associate, Humanitarian and Disaster Risk Reduction",,
96725,Mechanical Technician,,
96721,Programme Finance Associate,,
